transaction_id,sender_id,receiver_id,transaction_type,Importo,transaction_date
2bf9e330-150a-4043-8a1a-5aeb5df4073c,1752,1752,trasferimento,4968.48,2023-07-04 01:36:04
883b2a87-e021-44e3-84f8-14c1a192a168,1753,1753,trasferimento,4968.48,2023-05-18 21:03:36
8ee29e41-968d-40bd-b542-c8afe3caea07,1753,1753,investimento,8077.91,2023-03-14 03:42:41
6204c993-e8c8-4391-bf89-585707179ec1,1753,1753,trasferimento,4968.48,2023-06-04 21:20:37
760a8a64-de2b-4e37-adb9-7c64d430699b,1754,1754,prelievo,5457.52,2023-01-26 19:51:29
ac019c59-d1e1-4ad3-a6ed-8b4ac9b82064,1754,1754,deposito,8205.97,2023-08-02 19:27:49
522fd368-a6f9-4813-9539-e2f85f2464db,1755,1755,bonifico,6758.79,2023-01-27 06:08:30
f3e25194-5e3e-4ce2-bf92-538677dbe63c,1755,1755,pagamento,9459.26,2023-06-11 19:25:45
b00aa453-51a5-4443-b3c2-441cfe6a5a02,1755,1755,prelievo,5457.52,2023-04-02 21:25:58
5e183867-d18f-429f-b724-8831cf05db00,1755,1755,prelievo,5457.52,2023-05-22 18:10:41
799929e0-234a-4347-bc36-7b2e8e1716b0,1756,1756,prelievo,5457.52,2023-05-15 15:39:29
92c3fe85-119b-45a4-b114-8f3943c60313,1756,1756,investimento,8077.91,2023-04-24 19:15:21
89bd1ec2-1841-4955-8fc5-d71001ac91a6,1756,1756,deposito,8205.97,2023-01-18 21:16:14
f0b23181-0dad-4bbb-84d1-e806e5e6315d,1756,1756,bonifico,6758.79,2023-08-11 15:32:06
d1d35458-e81e-4815-86e8-b061c678b75b,1757,1757,bonifico,6758.79,2023-01-23 19:28:40
de9e94f3-4e87-4103-91e3-dde0384bc20a,1757,1757,bonifico,6758.79,2023-07-17 18:56:24
6f9eb2f9-036a-4fdb-bc09-7ef2a419fd96,1758,1758,bonifico,6758.79,2023-05-29 06:17:26
a7bc9172-5090-4068-a692-8993bbcef2ac,1758,1758,bonifico,6758.79,2023-05-26 18:10:48
17f85ae7-51be-44be-be23-28854d37739a,1758,1758,trasferimento,4968.48,2023-06-16 13:43:40
b1d12f89-5f91-44d7-8151-7b7503257915,1759,1759,trasferimento,4968.48,2023-06-28 17:31:19
57d13d92-5fe9-44f0-8042-0e88c036c5e2,1760,1760,deposito,8205.97,2023-04-04 13:34:11
46b3250e-1c8f-481e-86a8-bc1826057726,1761,1761,trasferimento,4968.48,2023-05-27 02:54:11
c102c2d0-d9da-473d-8466-f6c4e5292bda,1761,1761,investimento,8077.91,2023-04-19 23:32:29
bf32fdb7-ecf9-4f49-80a3-0a0c12d24dc6,1761,1761,investimento,8077.91,2023-01-04 20:19:16
330cb4c3-814e-48bb-aabd-e5dd49728001,1761,1761,bonifico,6758.79,2023-09-05 18:51:07
745f9642-6090-4317-bf0a-b1c90e7c42d5,1761,1761,investimento,8077.91,2023-02-05 03:23:22
4dd7110e-50d3-491b-8565-628caaa80324,1762,1762,prelievo,5457.52,2023-07-03 18:54:19
1c5c3601-dd22-426a-aacb-a68b148b59d3,1762,1762,investimento,8077.91,2023-04-29 08:48:21
8a37a40c-7afc-4590-8675-8a1b3fdc5f0b,1762,1762,deposito,8205.97,2023-06-07 18:05:24
0d6387a2-8c50-4ef9-9e7c-4c6828d69636,1762,1762,pagamento,9459.26,2023-01-22 00:16:06
5ce03f67-a982-480c-ac36-2eacde39b156,1763,1763,prelievo,5457.52,2023-01-01 01:37:46
9d6865a4-b5b5-4ac6-adbb-f471522cfaba,1764,1764,pagamento,9459.26,2023-07-02 03:58:11
49324c2e-0fda-4a57-b70c-38e69e1f549b,1765,1765,trasferimento,4968.48,2023-08-27 20:14:05
00af0c8b-132d-4e27-b79a-b2c6c5604734,1765,1765,bonifico,6758.79,2023-08-01 11:46:42
98f9e20b-4191-4ddc-be44-d6327118c475,1765,1765,trasferimento,4968.48,2023-08-27 19:51:47
8e3a2fac-2e99-4263-9b59-749a19613039,1765,1765,bonifico,6758.79,2023-06-24 21:52:04
f4724c7d-fde1-4563-9630-aa7eb28d334d,1766,1766,deposito,8205.97,2023-06-20 06:39:05
64f82597-7edf-405b-b88e-5a2a3e55c902,1766,1766,bonifico,6758.79,2023-05-28 08:04:59
c61900c7-bdfa-4c89-939d-e379edb2ac72,1767,1767,bonifico,6758.79,2023-05-15 07:25:21
f6378420-8749-449a-8671-d0549f0122e8,1768,1768,trasferimento,4968.48,2023-08-28 21:16:46
6280f402-6734-4da8-9ac6-9c696264f52a,1768,1768,investimento,8077.91,2023-06-28 19:43:02
141eb514-9e3a-42b6-b016-f76c39bd4f9d,1768,1768,prelievo,5457.52,2023-03-06 01:34:32
d7ce45d5-4c23-4223-9026-025134b02653,1768,1768,investimento,8077.91,2023-05-30 01:05:18
de723353-c12f-4cac-a643-f4c484307637,1768,1768,bonifico,6758.79,2023-02-12 02:57:48
4d092ef6-4406-43b6-9b29-84132fbdfbdc,1769,1769,deposito,8205.97,2023-05-22 01:00:28
519a4b04-5465-433a-a9be-7aefcc6774b5,1769,1769,deposito,8205.97,2023-01-03 08:32:40
e7cea8a5-e543-4e2c-b82a-42ab226b2c8d,1769,1769,bonifico,6758.79,2023-05-26 16:21:56
5671a52d-c29d-442c-aea1-19d52cb0af11,1770,1770,pagamento,9459.26,2023-03-21 23:00:13
1b63b8d3-4096-44bc-8232-cb956534e69d,1771,1771,prelievo,5457.52,2023-07-20 04:16:49
e5bd4648-7d86-4551-9e81-ad9ba1013a22,1771,1771,trasferimento,4968.48,2023-05-22 01:41:02
22842771-8a4f-4dde-9e08-ad89221012c7,1772,1772,pagamento,9459.26,2023-05-25 19:48:57
eb0a553b-1850-4864-ae14-8bb48a3e7828,1772,1772,pagamento,9459.26,2023-08-19 13:45:24
0695aa99-d596-4665-afdc-96b2a1019624,1772,1772,investimento,8077.91,2023-06-29 14:03:58
b01094af-7279-4bb1-a750-8e6d54b9aed1,1772,1772,investimento,8077.91,2023-06-25 06:10:27
62322522-46ae-4061-99b2-d251542e9e0e,1772,1772,bonifico,6758.79,2023-03-26 03:24:39
3d86c4e6-b152-4bf2-8249-7a56afa75e8d,1773,1773,trasferimento,4968.48,2023-09-03 21:02:46
b27484dd-6ecc-490b-b4e0-ca1ecd0edd86,1773,1773,investimento,8077.91,2023-04-19 22:56:21
6bbb9c47-ae04-457a-b05b-d0799bc0eb01,1773,1773,bonifico,6758.79,2023-09-14 14:27:42
021a8165-759e-4cdb-bd2a-ab52e9447509,1773,1773,prelievo,5457.52,2023-02-18 12:54:47
0d7f8f23-b6da-42d5-90cf-eaad8e203387,1773,1773,deposito,8205.97,2023-08-21 23:30:01
515fa09d-1690-4898-ab12-c7946add0b8d,1774,1774,bonifico,6758.79,2023-06-07 16:12:33
b03d7c9d-4e8a-45c9-ab03-5b688039f797,1775,1775,investimento,8077.91,2023-09-07 10:43:20
6879a05a-f880-45fa-8db6-4feab5e64274,1775,1775,bonifico,6758.79,2023-04-25 12:33:10
ab9da34f-4b9d-42dd-81a2-685a47f4f69f,1775,1775,prelievo,5457.52,2023-06-25 17:34:23
28cb9de4-4f6e-4330-ab3a-8d97c67406f9,1776,1776,pagamento,9459.26,2023-05-19 07:15:08
18b576b9-4d85-49fa-81ee-be9f37a3f720,1776,1776,prelievo,5457.52,2023-06-24 10:02:57
45e5cdea-2a4c-42f8-b704-17d97566e63a,1777,1777,investimento,8077.91,2023-04-29 18:21:32
1206698b-ea13-4d64-ab26-a3884847b04d,1777,1777,pagamento,9459.26,2023-06-08 12:10:45
d0547915-0692-41c8-b77c-334d5239d6d6,1777,1777,pagamento,9459.26,2023-04-16 03:55:08
b13541f5-0eca-4b1d-bc5a-5e56cd3e2911,1777,1777,pagamento,9459.26,2023-09-14 08:49:46
c1514be9-c101-4fb6-b919-9730c8b59177,1777,1777,prelievo,5457.52,2023-07-01 19:26:38
d4e3890f-4daf-4512-9cab-5f78ef415964,1778,1778,trasferimento,4968.48,2023-06-18 22:02:40
653eeb3c-3dea-4aa3-ad51-85c954d0393b,1778,1778,pagamento,9459.26,2023-09-03 14:19:14
2bb40d8b-6e98-4731-8965-dc228c43b877,1778,1778,investimento,8077.91,2023-09-12 08:39:39
8b4e01bd-d896-41f0-85ff-d3821e1a98e7,1779,1779,pagamento,9459.26,2023-08-20 03:53:06
785edce9-2ed8-417f-bfc8-0c9fc8a6b0c3,1779,1779,trasferimento,4968.48,2023-08-28 15:46:16
c97653c6-339f-48a9-b447-8acc12f51f73,1780,1780,bonifico,6758.79,2023-05-04 13:24:18
0af26a45-517a-4eaa-b7dd-a1734335800d,1781,1781,bonifico,6758.79,2023-05-14 10:39:23
cb99885d-32cb-47a7-8772-358933302fd0,1781,1781,investimento,8077.91,2023-07-29 14:49:03
78ec057c-6cc7-4d54-b1c3-9438c41e30d4,1781,1781,pagamento,9459.26,2023-04-30 04:34:23
318a6a6f-c41e-492b-970d-714907e4eb96,1782,1782,investimento,8077.91,2023-04-30 12:26:58
d79399a1-17e4-4bf5-a2bf-9606f42dcccd,1783,1783,prelievo,5457.52,2023-04-12 02:58:47
4c7108da-85e1-4885-9c42-e0513691c12f,1783,1783,prelievo,5457.52,2023-07-24 13:27:45
f210e55c-a5fe-4347-b1d6-f7aad8a2f506,1783,1783,trasferimento,4968.48,2023-01-06 02:05:04
ce2712d8-8328-4611-966f-f8f670507ede,1783,1783,investimento,8077.91,2023-02-10 23:12:04
d7c54eb0-1066-4f0e-b917-564fb3f910a4,1784,1784,bonifico,6758.79,2023-07-08 11:38:22
aa133463-35a5-4156-a8f3-07b12fdf4452,1785,1785,prelievo,5457.52,2023-03-02 11:15:27
d4e68a5c-471b-4390-9d42-d5973e02a4e9,1785,1785,prelievo,5457.52,2023-07-27 20:50:09
251bf61a-0f53-4f74-8c74-fcf221be5a55,1785,1785,pagamento,9459.26,2023-08-03 06:56:50
2ffb9a95-5d59-40ca-ae37-6f60ede32ca4,1786,1786,prelievo,5457.52,2023-05-27 23:19:14
b0f2783c-3f87-4275-af1d-3dddcf620c69,1786,1786,deposito,8205.97,2023-04-12 22:00:40
ce09b8c7-5c81-4d76-9bfd-f1071d5dd16d,1786,1786,pagamento,9459.26,2023-07-03 03:11:32
159ae990-cd83-4b08-bf43-d580ef3d11b9,1787,1787,prelievo,5457.52,2023-01-08 04:53:34
af544ba9-c99b-4057-ab02-ba6241ace19b,1788,1788,prelievo,5457.52,2023-08-23 05:39:27
3f52aeab-fc19-41ad-9f63-7947a7c61018,1788,1788,investimento,8077.91,2023-02-05 16:32:40
5d84b434-f313-4dc7-9d35-f24d391f4cfb,1788,1788,investimento,8077.91,2023-06-11 10:28:14
265809da-7e41-4116-ac9b-ed2e6ba9fbeb,1788,1788,bonifico,6758.79,2023-07-04 13:30:45
75896c95-f1f6-4874-80e6-ab6cb4629564,1788,1788,investimento,8077.91,2023-04-12 11:52:48
7ff30a03-a555-4332-b395-23287a5e6af2,1789,1789,bonifico,6758.79,2023-06-18 00:24:09
b93a48ef-5923-42e8-b322-0ab0608ce70c,1789,1789,prelievo,5457.52,2023-03-31 15:26:35
1c6b9939-8727-4f08-a961-8ccad73f8603,1789,1789,pagamento,9459.26,2023-08-17 14:07:08
f240382f-cb12-4d4b-808c-81c87a58ca83,1789,1789,deposito,8205.97,2023-02-14 21:40:55
da9e046b-419d-4ed4-8020-6b98dd5f3b56,1789,1789,investimento,8077.91,2023-07-28 22:35:27
d0915455-97a0-4e1f-984e-d0cdf8c4c083,1790,1790,trasferimento,4968.48,2023-04-17 07:20:25
87d8f4a0-2f7e-4a76-83c6-151b681c1aa8,1790,1790,prelievo,5457.52,2023-06-14 23:53:44
ab3babf3-62d6-4065-83a9-0113b5f50473,1790,1790,investimento,8077.91,2023-05-22 00:59:40
53aec54a-a7df-4836-b852-614864f0cfa8,1791,1791,bonifico,6758.79,2023-06-29 03:30:31
f25d06b5-a846-4f98-96e4-040e5eb0c9da,1791,1791,pagamento,9459.26,2023-03-26 15:03:20
07016c46-75bb-4ffa-9e48-5a8c8a87fe35,1792,1792,trasferimento,4968.48,2023-01-03 17:38:07
15f9d1fd-432b-4dad-8cc6-0a864f260c1f,1792,1792,pagamento,9459.26,2023-07-01 05:35:10
7efb7ec5-a901-4b29-a054-9cdbbd12d170,1793,1793,investimento,8077.91,2023-08-07 14:57:07
be4bc19d-edbe-46d7-a37d-fb2b785e427e,1794,1794,investimento,8077.91,2023-08-02 18:56:12
3c321821-d17c-47e3-abd7-00500db1abf2,1794,1794,investimento,8077.91,2023-04-27 08:21:56
ad147265-2124-4499-9b65-f7c1018fbd11,1794,1794,bonifico,6758.79,2023-02-10 20:05:21
2d57a8b7-0032-48d0-9bb1-fa58c388447f,1794,1794,bonifico,6758.79,2023-08-15 17:41:03
553e505d-86fe-41db-aa24-411eac8dee0a,1794,1794,trasferimento,4968.48,2023-05-11 18:47:30
247734c7-a53e-43b2-b155-4c8fb30ad536,1795,1795,trasferimento,4968.48,2023-07-26 23:11:08
911d149b-a879-4e39-91cc-deac6feb1c10,1795,1795,trasferimento,4968.48,2023-04-12 22:28:18
2a173c03-8420-4031-aeee-e09ec2147c8c,1795,1795,pagamento,9459.26,2023-05-23 00:40:55
54b5c7c8-ca4b-4ca4-96c2-8452b7d357c7,1795,1795,deposito,8205.97,2023-05-05 05:23:21
55bb1d8e-3bae-4340-98c8-8d835c405519,1796,1796,investimento,8077.91,2023-07-02 14:09:25
5199d5a4-1bbf-4f73-85c0-09f0858701c2,1796,1796,pagamento,9459.26,2023-02-23 20:32:52
9816a1d9-73b4-422b-ad4f-5f048b7c7424,1796,1796,trasferimento,4968.48,2023-08-05 15:25:42
f0aa46cd-f471-49ff-86c4-e9541c647703,1796,1796,bonifico,6758.79,2023-08-08 18:06:12
876b04af-3661-48c4-925a-96f151aaa3dc,1797,1797,bonifico,6758.79,2023-07-21 19:05:23
d8980f87-6f3d-480b-8e9d-27a399309547,1797,1797,bonifico,6758.79,2023-05-19 05:01:39
9a7935d2-61af-4bc5-97cc-b81a668e0cae,1797,1797,investimento,8077.91,2023-01-03 18:15:04
817b6543-d12f-48b2-a45e-80032de94438,1797,1797,prelievo,5457.52,2023-04-11 06:05:00
d4b32260-a60b-429c-b3ed-5fcfb0e8ee36,1797,1797,deposito,8205.97,2023-07-03 11:10:23
db5ce26a-8e6f-4110-a4b2-19a4b0eef0f7,1798,1798,investimento,8077.91,2023-06-17 05:25:42
6d1119a7-9a0c-4978-bd2f-797845a65d32,1798,1798,investimento,8077.91,2023-06-02 21:07:18
2e4b48ef-7116-4dc3-85c2-329ae1c80c46,1798,1798,deposito,8205.97,2023-03-07 12:37:55
55a9982c-b49d-4cfd-88de-e2339f844416,1798,1798,trasferimento,4968.48,2023-01-31 07:19:32
80e2b24a-51a8-4d4d-8383-2a061e344012,1799,1799,trasferimento,4968.48,2023-09-10 00:29:31
2ef08a4b-e96a-49e9-b019-4ee2609cc12f,1799,1799,trasferimento,4968.48,2023-06-08 13:28:41
e1329bae-89b8-4a20-b724-35075f7c06f6,1799,1799,investimento,8077.91,2023-03-04 17:53:31
2402174c-47e5-4007-bf5e-28662566fcac,1799,1799,deposito,8205.97,2023-01-15 15:47:12
17e2053e-27ed-44a4-9269-a6ccdd2f51b1,1799,1799,trasferimento,4968.48,2023-01-18 14:48:51
c443c6fe-2531-4ea5-b4a4-d0d152450425,1800,1800,prelievo,5457.52,2023-01-06 19:16:33
c8912c9a-b258-4106-9486-d5744031742a,1800,1800,bonifico,6758.79,2023-06-27 01:13:19
a6ff71dc-4f45-4f4c-ab77-7bac09887002,1800,1800,prelievo,5457.52,2023-07-07 06:52:56
73372966-d5f6-43cf-9a3d-a7946f8b3bb9,1800,1800,deposito,8205.97,2023-05-11 16:33:44
63971e2a-1c2c-4b56-a1ea-ed014beea529,1800,1800,pagamento,9459.26,2023-02-23 09:45:15
21df0006-0182-43b0-bfbd-993fab690077,1801,1801,trasferimento,4968.48,2023-02-24 12:08:14
feb6879e-3ac4-4855-ac72-b4044ba92015,1801,1801,bonifico,6758.79,2023-02-01 13:40:40
5790e01b-5986-49aa-a0fe-38c99477f9a2,1802,1802,bonifico,6758.79,2023-08-31 18:45:48
f93654ad-6608-4451-91fd-aecb1645ef79,1802,1802,bonifico,6758.79,2023-07-12 04:07:35
7a1148e9-7d18-4a30-80d4-a1c4848e6f78,1802,1802,bonifico,6758.79,2023-05-16 11:48:17
94719333-7427-4504-9237-edf88316b36d,1802,1802,prelievo,5457.52,2023-05-01 22:53:27
d6790c20-2728-47ff-88df-6bdb80a22b55,1802,1802,bonifico,6758.79,2023-01-03 17:34:11
488596b6-47f5-4208-b20b-edb5a4da646c,1803,1803,deposito,8205.97,2023-08-04 08:28:07
19987db1-6305-41ef-ad3b-8485665d1ed6,1803,1803,prelievo,5457.52,2023-05-29 20:21:05
caefb9da-50d0-4398-8360-d02e31d0d2d5,1804,1804,trasferimento,4968.48,2023-03-26 08:04:23
55a34877-2011-400c-ae1e-e359d8ab855e,1804,1804,pagamento,9459.26,2023-06-14 23:24:40
b8b03565-6673-4c37-a524-05c0fb5d854c,1804,1804,prelievo,5457.52,2023-03-30 13:42:50
1e6ec5eb-7536-49cd-9dfd-cdc254212493,1804,1804,pagamento,9459.26,2023-05-15 03:38:16
6f666320-230a-468d-8086-abdcc8905568,1804,1804,investimento,8077.91,2023-07-03 07:54:19
17d3bd65-d1b5-4bcc-9bdd-89679c9c9f04,1805,1805,deposito,8205.97,2023-06-17 06:27:55
ef416e85-9a0b-4124-9e90-916780905f02,1805,1805,trasferimento,4968.48,2023-07-03 17:25:05
a4ebbac3-aeb9-41e3-8770-244fdd0e9a52,1806,1806,prelievo,5457.52,2023-07-18 18:28:55
f0e869b6-2564-4e55-a78f-6388d14a9a2f,1806,1806,prelievo,5457.52,2023-09-07 20:50:25
009521d8-35f5-4a42-a22b-6170cef7fe15,1806,1806,investimento,8077.91,2023-03-30 21:40:30
cb563eea-be6c-4db8-98be-be1b72032df7,1807,1807,prelievo,5457.52,2023-07-08 14:59:51
6b1ed4cd-7119-4ce4-9ec3-e2eb1899ed1a,1807,1807,pagamento,9459.26,2023-06-20 14:51:15
9da92054-6c7a-4afd-914a-03b0ba549a26,1807,1807,pagamento,9459.26,2023-07-17 16:08:52
08322826-8745-4f52-948d-260c325ffeae,1807,1807,bonifico,6758.79,2023-08-10 00:07:31
d4d3b9b1-4ce2-4f09-8858-65f5ed0c8d23,1808,1808,prelievo,5457.52,2023-06-30 22:10:32
d155515f-9879-4afd-ae15-f5ff15bc41a3,1808,1808,investimento,8077.91,2023-01-03 04:19:50
1c6a2b86-cdaa-4838-9aa0-afde871d83f2,1808,1808,trasferimento,4968.48,2023-06-28 14:08:38
04af0e8e-f744-4fe9-9a4d-46d0ff73ed3b,1808,1808,investimento,8077.91,2023-07-27 15:06:18
f340c859-274a-43b0-8a76-aeecdaf36469,1809,1809,deposito,8205.97,2023-06-06 23:36:18
0b1335ed-1207-4e60-8d62-2f9262b61ca8,1809,1809,pagamento,9459.26,2023-03-16 06:42:35
6b32f002-ca55-4b46-ad1b-7ab6ee9e796d,1810,1810,deposito,8205.97,2023-02-15 15:56:45
e6aa8505-71c7-4a2b-9b88-2d20945c182a,1810,1810,prelievo,5457.52,2023-03-10 15:18:18
ed43812c-79eb-41eb-8b09-28c983a08c70,1811,1811,investimento,8077.91,2023-07-23 09:43:14
4561bea6-f29f-436d-ba2a-6274609abaea,1811,1811,prelievo,5457.52,2023-03-04 16:56:34
e7d5b369-68ef-4090-9d8c-70b5fae4a8b4,1811,1811,trasferimento,4968.48,2023-04-05 10:05:40
1ddb664f-0bdf-41bb-aaa5-9ae75c933389,1811,1811,trasferimento,4968.48,2023-03-23 00:27:45
cff86e38-1a9b-4ff4-95d2-7954e554d46b,1811,1811,pagamento,9459.26,2023-03-20 10:09:36
1b1bfc2b-7965-40cd-b3e3-a38fd6eca65f,1812,1812,trasferimento,4968.48,2023-06-27 21:06:42
9ec40bdc-3871-4b6d-b054-b0fa0648a88a,1812,1812,prelievo,5457.52,2023-04-04 04:43:18
85eaf2df-5cfa-42f8-9ecc-2c4c794da32e,1812,1812,investimento,8077.91,2023-01-16 16:20:19
6faab3ad-07e8-4843-a825-4b91057fdb8b,1813,1813,trasferimento,4968.48,2023-01-17 13:27:11
560005ad-76bd-4206-872e-8aaea0887164,1813,1813,bonifico,6758.79,2023-03-19 14:25:56
5bf512f9-d74e-429a-a3c2-3d9dc9954b8c,1814,1814,investimento,8077.91,2023-08-16 04:38:23
44e497c3-b895-40af-999f-5b4be5a2ef3e,1815,1815,pagamento,9459.26,2023-03-14 11:42:04
62d3f551-2d07-4434-9d63-9bcacc423cc9,1816,1816,bonifico,6758.79,2023-08-30 17:24:09
b142b7e8-7d7e-4e27-a24d-57d6595364ed,1816,1816,prelievo,5457.52,2023-07-23 09:22:59
94e5696c-3c32-4362-8789-936cf4a14620,1817,1817,deposito,8205.97,2023-07-19 02:00:32
edf474f0-6183-491b-a204-2cd12a963080,1817,1817,deposito,8205.97,2023-04-19 22:04:22
246df47d-e117-4294-a46e-723578f19edb,1818,1818,bonifico,6758.79,2023-04-20 07:24:49
90a84613-b0fc-44e2-a9c7-2f779dbf0e06,1818,1818,bonifico,6758.79,2023-01-16 12:56:02
59997269-85f4-4e52-8b5f-b5c76c0dc28e,1818,1818,bonifico,6758.79,2023-07-01 02:19:27
b0630e7a-8ab9-4b7b-aace-50527b097203,1818,1818,prelievo,5457.52,2023-01-15 08:57:56
18a63bd1-1c58-444b-ad0b-71567d76919e,1818,1818,prelievo,5457.52,2023-06-17 20:53:24
c6193dd7-a378-41ca-b418-eb8bf24e1e70,1819,1819,bonifico,6758.79,2023-04-08 15:06:38
ae532171-d0bb-40ce-87bb-8e3eeeb154cb,1819,1819,deposito,8205.97,2023-02-11 09:13:38
47577b7a-754e-41dc-88c7-4f861f18247e,1820,1820,deposito,8205.97,2023-05-06 21:00:41
bc57de9b-61ac-4115-afca-59ec12d2fef1,1820,1820,deposito,8205.97,2023-05-26 14:17:34
57054c7a-0645-4c38-93c7-67f72b548326,1820,1820,deposito,8205.97,2023-04-07 05:57:10
ff6d1fc0-dcb3-427d-b3ec-5cf71b30f1f9,1821,1821,pagamento,9459.26,2023-05-07 10:05:04
bd11309a-20b8-481c-9f2e-54d6167af39f,1821,1821,trasferimento,4968.48,2023-01-09 21:05:41
b16f2e74-39a0-4df6-a68c-d7e3f6a986ca,1821,1821,pagamento,9459.26,2023-09-07 21:18:05
de2a771e-b8ef-4b34-9580-215fb0764d4b,1822,1822,prelievo,5457.52,2023-07-22 06:22:00
8c3d7387-3688-4283-81e8-a90aeb0bcc80,1822,1822,trasferimento,4968.48,2023-01-10 10:09:37
ce736f73-2f14-4ec2-89f2-8b70e2141575,1822,1822,prelievo,5457.52,2023-05-08 17:01:05
2f4aae8b-c67f-4aa8-9ad7-fac6fff30532,1822,1822,prelievo,5457.52,2023-01-22 03:44:28
cf13da15-ef13-406e-b1e9-99b20c25ff8e,1822,1822,prelievo,5457.52,2023-03-18 04:49:17
ad7178ed-7516-4918-b2a0-fd9e1d6f33df,1823,1823,prelievo,5457.52,2023-06-30 09:20:13
a6713c74-08d6-4492-9a33-2acc32a1ee23,1823,1823,prelievo,5457.52,2023-05-31 13:06:11
eb3d07ac-7d23-4b85-8595-e46dcf2f2f6c,1823,1823,deposito,8205.97,2023-06-15 21:25:54
9872f6b4-7ebe-4033-9cdc-58fd427dc5cd,1824,1824,bonifico,6758.79,2023-03-25 05:32:03
5dbecca5-368e-4783-bcac-4dc3905cf04a,1824,1824,deposito,8205.97,2023-06-17 06:46:35
b14a0a63-f3e6-44a2-a8f6-185d1d142659,1824,1824,prelievo,5457.52,2023-02-20 17:08:40
5d7b4696-af0b-44a1-a635-478ecd01449d,1824,1824,deposito,8205.97,2023-03-25 01:30:57
b6806670-329b-4627-bda1-1c59b3ed2e27,1824,1824,prelievo,5457.52,2023-04-28 06:39:48
e3893c50-6538-41ef-a92d-c1c090d35a11,1825,1825,investimento,8077.91,2023-06-20 01:39:16
6f9869c3-ae09-43ec-a839-f76501359f9d,1825,1825,pagamento,9459.26,2023-08-21 03:48:59
ef8f53ac-f25e-4491-9be6-c891af4d3ace,1825,1825,bonifico,6758.79,2023-01-20 20:11:44
fb935160-e7c1-40d7-9a0a-c8cca67f823d,1826,1826,pagamento,9459.26,2023-06-27 00:44:24
495531a9-7c93-49ab-ba72-13690067cdb2,1826,1826,deposito,8205.97,2023-08-24 12:42:08
0d7c6d60-d96d-4411-8dbe-f7c0054f7afd,1826,1826,investimento,8077.91,2023-08-17 20:36:13
41ba1c6f-9220-4f5f-85c5-295496eb9ed2,1826,1826,investimento,8077.91,2023-08-23 22:30:52
04e61a91-2073-4513-8f43-08ba5b5246e0,1827,1827,investimento,8077.91,2023-07-08 10:40:17
f90f0845-0c1f-4bce-abfc-682848f432e4,1827,1827,investimento,8077.91,2023-04-09 11:17:45
60b460f4-d7d4-4a3a-8aac-ba14a96bdfdb,1827,1827,trasferimento,4968.48,2023-04-01 08:53:53
d0151d7d-1d96-4874-a4f6-0a4612259762,1827,1827,trasferimento,4968.48,2023-05-23 19:07:51
0bf53adf-6edb-4151-a723-130472f454bb,1827,1827,investimento,8077.91,2023-05-27 09:29:16
21052750-3cc2-4ccd-b6a6-7f53459ccb2f,1828,1828,bonifico,6758.79,2023-01-04 05:09:41
8ce3fbe6-a4bd-45a7-bf11-d72bb0b96c76,1829,1829,trasferimento,4968.48,2023-09-12 21:57:12
17be4b76-3df8-488c-9cfd-d4b3a5dec611,1829,1829,pagamento,9459.26,2023-05-29 15:51:08
632954c8-6add-4b62-b72d-841ad60fd0ed,1829,1829,deposito,8205.97,2023-01-06 08:01:03
045c4d94-1d22-4fdf-87bd-e2441eddfd18,1830,1830,pagamento,9459.26,2023-04-15 10:21:21
39950d7a-e241-4135-af38-47135d378908,1830,1830,pagamento,9459.26,2023-05-08 18:54:39
86a05342-051e-419b-8ed6-a5e2794fdc02,1830,1830,pagamento,9459.26,2023-04-07 07:04:02
2c8e1a48-f5a7-4a34-b036-635aadbfb757,1831,1831,prelievo,5457.52,2023-06-12 13:50:31
f09d0a46-110b-4e2f-87a2-1ad5fb349f17,1831,1831,investimento,8077.91,2023-03-04 22:13:14
11d66e1b-6a9a-495d-a57f-c0508fba3f13,1832,1832,investimento,8077.91,2023-01-25 15:19:48
c7da1c9d-02f0-43a4-920f-1ea3e5bf0498,1832,1832,bonifico,6758.79,2023-02-11 18:48:12
dbffc5b7-d419-4e75-b3bf-6b2692b2eb87,1832,1832,deposito,8205.97,2023-01-02 08:37:53
daf855e5-2701-47f0-84ae-213b7ddc2763,1832,1832,investimento,8077.91,2023-03-01 14:34:11
6d80f7dc-79a5-41f3-a015-e41948874969,1833,1833,trasferimento,4968.48,2023-06-09 03:19:12
2b75f73f-a335-48af-aca1-7a7f63c07e86,1833,1833,bonifico,6758.79,2023-08-12 02:44:20
a14523d0-21c0-48f0-b908-c4f27ea1c827,1834,1834,prelievo,5457.52,2023-02-07 04:19:13
f98d9e3e-df57-42c1-afb1-d3e6f6fa4136,1835,1835,deposito,8205.97,2023-08-23 16:59:59
cad9a420-378a-4a56-9522-c3eb3847a189,1836,1836,pagamento,9459.26,2023-07-29 08:07:33
36626614-fedd-4d36-8612-c43c2cc12921,1836,1836,investimento,8077.91,2023-01-05 20:37:22
84f20b0c-4db1-45bf-80fc-5c94d0eade07,1837,1837,investimento,8077.91,2023-07-31 16:54:50
c607524f-d831-4413-b2e0-6faef8a61c2b,1838,1838,bonifico,6758.79,2023-06-19 07:59:03
59af6c63-c77f-453d-a228-be6fb957bec0,1839,1839,pagamento,9459.26,2023-06-20 10:43:50
